NAICS Code,Business Type,Q1 1992,Q2 1992,Q3 1992,Q4 1992,Q1 1993,Q2 1993,Q3 1993,Q4 1993,Q1 1994,Q2 1994,Q3 1994,Q4 1994,Q1 1995,Q2 1995,Q3 1995,Q4 1995,Q1 1996,Q2 1996,Q3 1996,Q4 1996,Q1 1997,Q2 1997,Q3 1997,Q4 1997,Q1 1998,Q2 1998,Q3 1998,Q4 1998,Q1 1999,Q2 1999,Q3 1999,Q4 1999,Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
4532,"Office supplies, stationery, and gift stores",5137.582600308642,5343.273804012346,5002.741396604938,5690.042322530864,5729.130285493828,6598.542322530864,5801.874266975309,6221.374266975309,6368.2992669753085,6808.386766975309,6657.628433641975,7076.124266975309,6916.582600308642,7194.273804012346,7074.741396604938,7899.042322530864,7307.130285493828,7878.542322530864,7681.874266975309,8496.374266975308,8590.299266975308,8117.386766975309,7925.628433641975,8801.124266975308,9154.582600308642,8803.273804012346,8918.741396604939,10001.042322530864,10162.130285493828,9866.542322530864,9405.874266975308,11046.374266975308,10737.299266975308,10044.386766975309,9791.628433641976,10847.124266975308,10219.582600308642,9599.273804012346,9247.741396604939,10076.042322530864,9914.130285493828,9735.542322530864,9566.874266975308,10283.374266975308,9556.299266975308,9492.386766975309,9471.628433641976,9951.124266975308,10080.582600308642,9525.273804012346,9532.741396604939,9938.042322530864,9868.130285493828,10103.542322530864,10034.874266975308,10243.374266975308,10158.299266975308,9771.386766975309,10210.628433641976,10917.124266975308,10507.582600308642,10083.273804012346,10277.741396604939,10134.042322530864,10107.130285493828,9981.542322530864,9753.874266975308,8719.374266975308,8884.299266975308,8734.386766975309,8634.628433641976,7992.124266975309,8669.582600308642,8546.273804012346,8527.741396604939,8324.042322530864,8661.130285493828,9054.542322530864,8665.874266975308,8176.374266975309,8726.299266975308,8472.386766975309,8176.628433641975,7846.124266975309,8260.582600308642,8355.273804012346,8632.741396604939,7602.042322530864,8150.130285493828,8481.542322530864,8664.874266975308,7860.374266975309,7898.2992669753085,8075.386766975309,8168.628433641975,7587.124266975309,7683.582600308642,7981.273804012346,7973.741396604938,7234.042322530864,7378.130285493828,8121.542322530864,7846.874266975309,7189.374266975309,7238.2992669753085,7722.386766975309,7927.628433641975,7106.124266975309,6996.582600308642,7827.273804012346,7732.741396604938,6751.042322530864,6505.130285493828,4887.542322530864,6789.874266975309,6162.374266975309,6504.2992669753085,7649.386766975309,8067.628433641975,7051.124266975309,6862.582600308642,8082.273804012346,8581.741396604939,7532.042322530864,7353.130285493828,8405.542322530864,8232.874266975308
45321,Office supplies and stationery stores,2028.9715277777777,2553.8168981481485,2107.390972222222,2486.4557870370368,2375.640972222222,3044.594675925926,2631.779861111111,3116.438194444445,3000.404861111111,3454.354861111111,3192.417361111111,3553.734027777778,3493.9715277777777,3854.8168981481485,3624.390972222222,3843.4557870370368,3695.640972222222,3962.594675925926,3769.779861111111,4205.438194444445,4346.404861111111,4304.354861111111,4169.417361111111,4479.734027777778,4699.971527777778,4700.8168981481485,4779.390972222222,5334.455787037037,5488.640972222222,5322.594675925926,5211.779861111111,5618.438194444445,5922.404861111111,5639.354861111111,5517.417361111111,5634.734027777778,5502.971527777778,5051.8168981481485,5033.390972222222,5289.455787037037,5341.640972222222,5077.594675925926,5084.779861111111,5498.438194444445,5214.404861111111,5086.354861111111,5269.417361111111,5412.734027777778,5587.971527777778,5255.8168981481485,5331.390972222222,5502.455787037037,5566.640972222222,5497.594675925926,5514.779861111111,5624.438194444445,5780.404861111111,5418.354861111111,5689.417361111111,5865.734027777778,5927.971527777778,5599.8168981481485,5879.390972222222,5789.455787037037,5554.640972222222,5311.594675925926,5510.779861111111,4936.438194444445,4949.404861111111,4709.354861111111,4876.417361111111,4827.734027777778,4785.971527777778,4759.8168981481485,4715.390972222222,4505.455787037037,4513.640972222222,4529.594675925926,4665.779861111111,4449.438194444445,4460.404861111111,4320.354861111111,4339.417361111111,4246.734027777778,4144.971527777778,4186.8168981481485,4220.390972222222,3992.4557870370368,3935.640972222222,4014.594675925926,4061.779861111111,3699.438194444445,3619.404861111111,3709.354861111111,3750.417361111111,3382.734027777778,3325.9715277777777,3517.8168981481485,3417.390972222222,3019.4557870370368,3062.640972222222,3271.594675925926,3155.779861111111,2812.438194444445,2708.404861111111,2946.354861111111,2966.417361111111,2650.734027777778,2590.9715277777777,2892.8168981481485,2766.390972222222,2441.4557870370368,2511.640972222222,2611.594675925926,2755.779861111111,2428.438194444445,2420.404861111111,2848.354861111111,2662.417361111111,2369.734027777778,2344.9715277777777,2875.8168981481485,2569.390972222222,2372.4557870370368,2408.640972222222,2799.594675925926,2429.779861111111
45322,"Gift, novelty, and souvenir stores",3108.611072530864,2789.4569058641973,2895.350424382716,3203.586535493827,3353.489313271605,3553.947646604938,3170.094405864197,3104.9360725308643,3367.8944058641973,3354.0319058641976,3465.211072530864,3522.390239197531,3422.611072530864,3339.4569058641973,3450.350424382716,4055.586535493827,3611.489313271605,3915.947646604938,3912.094405864197,4290.936072530864,4243.894405864197,3813.0319058641976,3756.211072530864,4321.390239197532,4454.6110725308645,4102.456905864197,4139.3504243827165,4666.586535493827,4673.489313271605,4543.947646604938,4194.094405864197,5427.936072530864,4814.894405864197,4405.031905864198,4274.211072530864,5212.390239197532,4716.6110725308645,4547.456905864197,4214.3504243827165,4786.586535493827,4572.489313271605,4657.947646604938,4482.094405864197,4784.936072530864,4341.894405864197,4406.031905864198,4202.211072530864,4538.390239197532,4492.6110725308645,4269.456905864197,4201.3504243827165,4435.586535493827,4301.489313271605,4605.947646604938,4520.094405864197,4618.936072530864,4377.894405864197,4353.031905864198,4521.211072530864,5051.390239197532,4579.6110725308645,4483.456905864197,4398.3504243827165,4344.586535493827,4552.489313271605,4669.947646604938,4243.094405864197,3782.9360725308643,3934.8944058641973,4025.0319058641976,3758.211072530864,3164.390239197531,3883.611072530864,3786.4569058641973,3812.350424382716,3818.586535493827,4147.489313271605,4524.947646604938,4000.094405864197,3726.9360725308643,4265.894405864197,4152.031905864198,3837.211072530864,3599.390239197531,4115.6110725308645,4168.456905864197,4412.3504243827165,3609.586535493827,4214.489313271605,4466.947646604938,4603.094405864197,4160.936072530864,4278.894405864197,4366.031905864198,4418.211072530864,4204.390239197532,4357.6110725308645,4463.456905864197,4556.3504243827165,4214.586535493827,4315.489313271605,4849.947646604938,4691.094405864197,4376.936072530864,4529.894405864197,4776.031905864198,4961.211072530864,4455.390239197532,4405.6110725308645,4934.456905864197,4966.3504243827165,4309.586535493827,3993.489313271605,2275.947646604938,4034.094405864197,3733.9360725308643,4083.8944058641973,4801.031905864198,5405.211072530864,4681.390239197532,4517.6110725308645,5206.456905864197,6012.3504243827165,5159.586535493827,4944.489313271605,5605.947646604938,5803.094405864197
45330,Used merchandise stores,1315.8717978395061,1414.7727237654321,1446.3792052469137,1283.1569830246913,1384.92550154321,1816.2171682098765,1658.5801311728396,1525.513464506173,1466.050964506173,1393.8134645061727,1557.0092978395062,1565.7092978395062,1557.8717978395061,1689.7727237654321,1703.3792052469137,1559.1569830246913,1676.92550154321,2208.2171682098765,1804.5801311728396,1815.513464506173,1982.050964506173,1735.8134645061727,1998.0092978395062,2199.7092978395062,2191.871797839506,2103.772723765432,2262.3792052469134,2358.1569830246913,2340.92550154321,2462.2171682098765,2269.5801311728396,2553.513464506173,2460.050964506173,2426.8134645061727,2435.009297839506,2367.7092978395062,2471.871797839506,2367.772723765432,2318.3792052469134,2262.1569830246913,2611.92550154321,2544.2171682098765,2350.5801311728396,2242.513464506173,2433.050964506173,2193.8134645061727,2210.009297839506,2234.7092978395062,2314.871797839506,2274.772723765432,2271.3792052469134,2303.1569830246913,2405.92550154321,2455.2171682098765,2267.5801311728396,2440.513464506173,2594.050964506173,2635.8134645061727,2439.009297839506,2601.7092978395062,2837.871797839506,2707.772723765432,2564.3792052469134,2713.1569830246913,2833.92550154321,3114.2171682098765,2833.5801311728396,2709.513464506173,2724.050964506173,2681.8134645061727,2657.009297839506,2666.7092978395062,2824.871797839506,2911.772723765432,2872.3792052469134,3084.1569830246913,3289.92550154321,3381.2171682098765,3348.5801311728396,3477.513464506173,3677.050964506173,3572.8134645061727,3647.009297839506,3688.7092978395062,3711.871797839506,3774.772723765432,3867.3792052469134,3714.1569830246913,3685.92550154321,4176.217168209877,4157.580131172839,3904.513464506173,3719.050964506173,4000.8134645061727,4293.009297839506,4022.7092978395062,3837.871797839506,4013.772723765432,4142.379205246913,4103.156983024692,4039.92550154321,4279.217168209877,4271.580131172839,4397.513464506173,4294.050964506173,4406.813464506173,4186.009297839506,4204.709297839506,4329.871797839506,4483.772723765432,4606.379205246913,4831.156983024692,4389.92550154321,3008.2171682098765,4515.580131172839,4801.513464506173,4921.050964506173,5618.813464506173,5658.009297839506,5951.709297839506,5825.871797839506,6272.772723765432,6245.379205246913,6003.156983024692,6575.92550154321,6801.217168209877,6288.580131172839
454,Nonstore retailers,22234.219444444447,23851.149537037032,25820.941203703704,12508.816203703707,24856.9875,21985.681944444445,23246.82361111111,11698.215277777777,24827.95277777778,25808.423611111106,28745.10694444445,15007.681944444446,28123.219444444447,29116.149537037032,30825.941203703704,21364.816203703707,32772.9875,29159.681944444445,30041.82361111111,21763.215277777777,32074.95277777778,33383.42361111111,35865.10694444445,22975.681944444448,34784.21944444445,36973.14953703703,39014.941203703704,29045.816203703707,39389.9875,37769.68194444444,39838.82361111111,30775.215277777777,44438.95277777778,44959.42361111111,48834.10694444445,40329.68194444445,50520.21944444445,48102.14953703703,48471.941203703704,39382.81620370371,49946.9875,46868.68194444444,48026.82361111111,40413.21527777778,52350.95277777778,50740.42361111111,54997.10694444445,46379.68194444445,59664.21944444445,57583.14953703703,61075.941203703704,56567.81620370371,65654.9875,60874.68194444444,63939.82361111111,61086.21527777778,71484.95277777778,69979.42361111111,73130.10694444444,67857.68194444444,78535.21944444445,77287.14953703704,79631.9412037037,79226.81620370371,83925.9875,79680.68194444444,80118.82361111112,71403.21527777778,76139.95277777778,75401.42361111111,79924.10694444444,77795.68194444444,84894.21944444445,85020.14953703704,87395.9412037037,89560.81620370371,94902.9875,89649.68194444444,91198.82361111112,96569.21527777778,98891.95277777778,98354.42361111111,101899.10694444444,107134.68194444444,107307.21944444445,105344.14953703704,107132.9412037037,116117.81620370371,113935.9875,110073.68194444444,112670.82361111112,123490.21527777778,118737.95277777778,119882.42361111111,123932.10694444444,133931.68194444446,127814.21944444445,134215.14953703704,136240.9412037037,152216.8162037037,142555.9875,145562.68194444446,146883.82361111112,169168.21527777778,157749.95277777777,164756.4236111111,167171.10694444444,185266.68194444446,170174.21944444443,183882.14953703704,188883.9412037037,215487.8162037037,196642.9875,242900.68194444446,251939.82361111112,285126.21527777775,259026.95277777777,278734.4236111111,274000.1069444445,317222.6819444444,298256.21944444446,313915.149537037,317309.9412037037,351636.8162037037,321676.9875,334855.6819444444,338489.8236111111
4541,Electronic shopping and mail-order houses,12926.667515432095,11911.546219135806,13513.666589506172,2266.7962191358056,15928.754552469134,9630.097145061727,10940.750848765432,864.0883487654282,14290.2300154321,13049.155015432101,15001.500848765434,2600.746682098763,16866.667515432095,15623.546219135806,17248.666589506174,8349.796219135806,20311.754552469134,14589.097145061727,16047.750848765432,6844.088348765428,18932.2300154321,18669.1550154321,20938.500848765434,9431.746682098763,23242.667515432095,22504.546219135806,24125.666589506174,15832.796219135806,27310.754552469134,22485.09714506173,24655.75084876543,16517.08834876543,29305.2300154321,28636.1550154321,31463.500848765434,22289.74668209876,32851.6675154321,31340.546219135806,31941.666589506174,24023.796219135806,35340.75455246914,29576.09714506173,31145.75084876543,22838.08834876543,34344.2300154321,33592.1550154321,36900.500848765434,27371.74668209876,41335.6675154321,39896.54621913581,41850.666589506174,36482.79621913581,46513.75455246914,41835.09714506173,44479.750848765434,39758.08834876543,51107.2300154321,49560.1550154321,52210.500848765434,47277.74668209876,57163.6675154321,56511.54621913581,58589.666589506174,56824.79621913581,60867.75455246914,56635.09714506173,57409.750848765434,51016.08834876543,57134.2300154321,56975.1550154321,60925.500848765434,58494.74668209876,65078.6675154321,65753.54621913581,68047.66658950617,70016.79621913581,73535.75455246914,69407.09714506172,71676.75084876543,76764.08834876542,78602.2300154321,78520.1550154321,82340.50084876543,87096.74668209876,85472.6675154321,84941.54621913581,87158.66658950617,94011.79621913581,89029.75455246914,89022.09714506172,92596.75084876543,102961.08834876542,96620.2300154321,100138.1550154321,104604.50084876543,115552.74668209876,109209.6675154321,113951.54621913581,116715.66658950617,133088.7962191358,122661.75455246914,124773.09714506172,126663.75084876543,147227.08834876542,134118.2300154321,141741.1550154321,145184.50084876543,161674.74668209878,146928.66751543208,160590.5462191358,165461.66658950617,191662.7962191358,174439.75455246912,223407.09714506174,228581.75084876543,261367.08834876542,234413.2300154321,252626.1550154321,248647.50084876543,290188.7466820988,268530.6675154321,283308.5462191358,287166.66658950615,319979.7962191358,291242.7545524691,304615.0971450617,308784.7508487654
45431,Fuel dealers,2056.6766975308637,5493.893364197531,5594.680401234568,3879.2729938271605,2328.976697530864,5152.356327160494,5363.755864197531,4100.430864197531,3462.1058641975314,5389.1683641975305,5837.968364197532,4271.714197530864,3190.6766975308637,6023.893364197531,6164.680401234568,4800.2729938271605,4306.976697530864,6075.356327160494,6007.755864197531,5552.430864197531,4288.105864197531,6296.1683641975305,6370.968364197532,5246.714197530864,3280.6766975308637,5982.893364197531,6056.680401234568,3964.2729938271605,2714.976697530864,5715.356327160494,5918.755864197531,4942.430864197531,5162.105864197531,6911.1683641975305,7450.968364197532,7428.714197530864,6978.676697530864,7091.893364197531,7176.680401234568,5205.2729938271605,3975.976697530864,6318.356327160494,6545.755864197531,6520.430864197531,7281.105864197531,7030.1683641975305,7365.968364197532,6997.714197530864,7149.676697530864,7393.893364197531,8062.680401234568,8098.2729938271605,7664.976697530864,7946.356327160494,8783.75586419753,9295.430864197531,8451.105864197532,9122.16836419753,9303.968364197532,8863.714197530864,9467.676697530864,8996.89336419753,9004.680401234567,10326.27299382716,11385.976697530863,11058.356327160494,10706.75586419753,9803.430864197531,8526.105864197532,8048.1683641975305,8071.968364197532,9073.714197530864,9186.676697530864,8525.89336419753,8566.680401234567,9604.27299382716,10780.976697530863,9317.356327160494,9084.75586419753,9665.430864197531,8870.105864197532,8763.16836419753,8967.968364197532,9594.714197530864,10644.676697530864,8832.89336419753,8580.680401234567,10956.27299382716,13980.976697530863,9105.356327160494,8463.75586419753,9495.430864197531,11133.105864197532,7925.1683641975305,7372.968364197532,6679.714197530864,6477.676697530864,7162.893364197531,7012.680401234568,7294.2729938271605,7345.976697530864,7366.356327160494,7068.755864197531,9031.430864197531,10191.105864197532,8727.16836419753,8286.968364197532,9648.714197530864,9394.676697530864,8572.89336419753,8311.680401234567,9039.27299382716,7367.976697530864,6973.356327160494,7014.755864197531,7256.430864197531,8780.105864197532,8503.16836419753,8395.968364197532,10147.714197530864,12509.676697530864,11954.89336419753,10695.680401234567,12473.27299382716,10774.976697530863,9365.356327160494,9013.75586419753
722,Food services and drinking places,52223.33298611111,46344.09872685185,47960.80706018519,50389.95983796295,53222.03391203703,58555.01539351852,56289.04131944445,57490.60381944445,56578.695486111115,52609.88715277778,54672.68298611111,56995.84131944444,57538.33298611111,55236.09872685185,57290.80706018519,56999.95983796295,60327.03391203703,65071.01539351852,62349.04131944445,64587.60381944445,65066.695486111115,60656.88715277778,63103.68298611111,64393.84131944444,66691.33298611111,64701.09872685185,66238.8070601852,67615.95983796296,69817.03391203703,75844.01539351852,72670.04131944444,75658.60381944444,77243.69548611112,72711.88715277778,74435.6829861111,75726.84131944444,78613.33298611111,76172.09872685185,77920.8070601852,77984.95983796296,82164.03391203703,88010.01539351852,84777.04131944444,85663.60381944444,86030.69548611112,83922.88715277778,86749.6829861111,88879.84131944444,92377.33298611111,89789.09872685185,92168.8070601852,93274.95983796296,96273.03391203703,104635.01539351852,101842.04131944444,103802.60381944444,105107.69548611112,102077.88715277778,104123.6829861111,107333.84131944444,108762.33298611111,108703.09872685185,110464.8070601852,110673.95983796296,113258.03391203703,120744.01539351852,116981.04131944444,115371.60381944444,114834.69548611112,111413.88715277778,110432.6829861111,111180.84131944444,114093.33298611111,114987.09872685185,116002.8070601852,115889.95983796296,120373.03391203703,130292.01539351852,126829.04131944444,127945.60381944444,131461.6954861111,129124.88715277778,128215.6829861111,131215.84131944444,134753.3329861111,133983.09872685187,132467.80706018518,136583.95983796296,139317.03391203703,150205.01539351852,145840.04131944446,151854.60381944446,153555.6954861111,155335.88715277778,153124.68298611112,158780.84131944444,161261.3329861111,163471.09872685187,161909.80706018518,165165.95983796296,169846.03391203703,180825.01539351852,173896.04131944446,178171.60381944446,178209.6954861111,182999.88715277778,183466.68298611112,182661.84131944444,182817.3329861111,192254.09872685187,194686.80706018518,196822.95983796296,183387.03391203703,133050.01539351852,174277.04131944446,170645.60381944446,179928.6954861111,213932.88715277778,223341.68298611112,222258.84131944444,221027.3329861111,248139.09872685187,249987.80706018518,250816.95983796296,257914.03391203703,280141.01539351855,278869.0413194444
7224,Drinking places,3335.0445216049384,3140.6625771604936,2925.759799382716,3008.972762345679,2898.2875771604936,2926.8431327160492,2841.594521604938,2751.3070216049387,2851.7653549382717,3239.5820216049383,3083.498688271605,3180.682021604938,3033.0445216049384,3169.6625771604936,3166.759799382716,3211.972762345679,3133.2875771604936,3009.8431327160492,3008.594521604938,3074.3070216049387,3163.7653549382717,3553.5820216049383,3640.498688271605,3614.682021604938,3582.0445216049384,3533.6625771604936,3511.759799382716,3458.972762345679,3533.2875771604936,3446.8431327160492,3360.594521604938,3466.3070216049387,3871.7653549382717,4095.5820216049383,4042.498688271605,3913.682021604938,3931.0445216049384,3851.6625771604936,3977.759799382716,4052.972762345679,3993.2875771604936,3916.8431327160492,3876.594521604938,3820.3070216049387,4096.765354938271,4555.582021604939,4627.498688271605,4572.682021604938,4543.044521604938,4475.662577160494,4417.759799382716,4297.972762345679,4225.287577160494,4294.84313271605,4437.594521604939,4372.307021604938,4599.765354938271,5103.582021604939,5164.498688271605,5058.682021604938,4935.044521604938,5083.662577160494,5142.759799382716,4855.972762345679,4734.287577160494,4889.84313271605,5119.594521604939,4763.307021604938,4889.765354938271,5365.582021604939,5209.498688271605,5094.682021604938,5039.044521604938,5104.662577160494,5136.759799382716,5048.972762345679,4998.287577160494,5021.84313271605,4989.594521604939,4835.307021604938,5154.765354938271,5658.582021604939,5730.498688271605,5470.682021604938,5569.044521604938,5398.662577160494,5144.759799382716,5248.972762345679,5167.287577160494,5175.84313271605,5003.594521604939,5126.307021604938,5282.765354938271,5722.582021604939,5703.498688271605,5902.682021604938,5975.044521604938,6028.662577160494,6049.759799382716,6124.972762345679,6202.287577160494,6188.84313271605,6143.594521604939,6278.307021604938,4070.7653549382717,222.58202160493846,144.49868827160503,215.6820216049382,186.04452160493838,76.66257716049361,-68.24020061728396,-65.02723765432103,0.2875771604937034,-203.15686728395073,-277.4054783950617,-242.69297839506154,10.765354938271674,222.58202160493846,144.49868827160503,215.6820216049382,186.04452160493838,76.66257716049361,-68.24020061728396,-65.02723765432103,0.2875771604937034,-203.15686728395073,-277.4054783950617
7225,Restaurants and other eating places,44012.963464506174,39512.58105709877,41301.01161265432,44199.67364969136,46152.71531635802,50080.84494598765,48195.8092978395,49795.91346450617,48532.117631172834,45100.730131172844,47406.98013117284,49920.65929783951,49646.963464506174,47786.58105709877,49897.01161265432,50277.67364969136,52580.71531635802,56195.84494598765,53809.8092978395,56068.91346450617,56052.117631172834,52402.730131172844,54699.98013117284,56088.65929783951,57345.963464506174,56115.58105709877,57642.01161265432,59394.67364969136,60634.71531635802,65125.84494598765,62351.8092978395,65154.91346450617,65851.11763117283,62006.730131172844,63738.98013117284,65436.65929783951,67266.96346450617,65388.58105709877,67408.01161265433,68128.67364969135,71385.71531635802,75688.84494598766,73046.8092978395,73876.91346450617,73977.11763117283,72329.73013117284,74803.98013117284,76937.6592978395,79712.96346450617,77821.58105709877,80196.01161265433,81411.67364969135,84114.71531635802,90363.84494598766,87762.8092978395,89417.91346450617,90690.11763117283,87528.73013117284,89611.98013117284,92384.6592978395,93500.96346450617,93296.58105709877,94791.01161265433,95475.67364969135,98162.71531635802,103082.84494598766,99251.8092978395,99056.91346450617,99162.11763117283,95367.73013117284,94655.98013117284,95475.6592978395,98517.96346450617,99046.58105709877,99695.01161265433,100254.67364969135,104891.71531635802,112190.84494598766,109310.8092978395,110240.91346450617,113745.11763117283,110943.73013117284,110869.98013117284,113544.6592978395,116860.96346450617,116425.58105709877,115512.01161265433,118683.67364969135,121899.71531635802,130677.84494598766,126933.8092978395,132017.91346450616,134201.11763117285,135761.73013117284,133677.98013117284,138434.6592978395,141307.96346450617,142562.58105709875,141110.0116126543,143902.67364969137,148627.71531635802,157708.84494598766,151826.8092978395,154470.91346450616,154827.11763117285,159695.73013117284,160755.98013117284,159257.6592978395,160169.96346450617,168968.58105709875,170353.0116126543,170098.67364969137,157943.71531635802,121817.84494598766,158844.8092978395,155312.91346450616,163620.11763117285,194587.73013117284,200640.98013117284,199354.6592978395,199067.96346450617,222354.58105709875,224316.0116126543,222795.67364969137,230856.71531635802,248723.84494598766,247065.8092978395
722511,Full service restaurants,20693.943711419754,18069.066859567905,18277.640933641975,18286.770563271606,23182.95574845679,25991.997415123456,26529.356211419752,25647.764544753085,24371.227044753086,24140.918711419752,24717.368711419753,24103.989544753087,22621.943711419754,21870.066859567905,22654.640933641975,21004.770563271606,26444.95574845679,28946.997415123456,29618.356211419752,29332.764544753085,28847.227044753086,28126.918711419752,29424.368711419753,28437.989544753087,27732.943711419754,26839.066859567905,27227.640933641975,26751.770563271606,31716.95574845679,34617.99741512346,34688.35621141975,34314.76454475309,33957.22704475308,33260.918711419756,33829.36871141975,33181.98954475309,32819.94371141976,31898.066859567905,32854.640933641975,31616.770563271606,37827.95574845679,40340.99741512346,40317.35621141975,39280.76454475309,38257.22704475308,38881.918711419756,39962.36871141975,38862.98954475309,39429.94371141976,37838.0668595679,38879.640933641975,38070.7705632716,43758.95574845679,46962.99741512346,47040.35621141975,46586.76454475309,46234.22704475308,46130.918711419756,46820.36871141975,47555.98954475309,47115.94371141976,46375.0668595679,45893.640933641975,45239.7705632716,50850.95574845679,53553.99741512346,52254.35621141975,50623.76454475309,50346.22704475308,49073.918711419756,47959.36871141975,47117.98954475309,47431.94371141976,47855.0668595679,46784.640933641975,45746.7705632716,53111.95574845679,57479.99741512346,57229.35621141975,56288.76454475309,57716.22704475308,57364.918711419756,56209.36871141975,56569.98954475309,57652.94371141976,56559.0668595679,55144.640933641975,56855.7705632716,64172.95574845679,67323.99741512345,66125.35621141976,68519.76454475308,69863.22704475309,70305.91871141976,67779.36871141975,70060.98954475309,70829.94371141975,69843.0668595679,67334.64093364197,68933.77056327161,76307.95574845679,80222.99741512345,76994.35621141976,78471.76454475308,78126.22704475309,81179.91871141976,80039.36871141975,78648.98954475309,77087.94371141975,81236.0668595679,81642.64093364197,82236.77056327161,30180.95574845679,2854.997415123456,2519.356211419751,2474.7645447530854,2020.227044753086,-544.0812885802474,-597.6312885802469,-228.01045524691122,-375.05628858024556,-3459.933140432096,-3450.359066358027,-3595.229436728395,2380.95574845679,2854.997415123456,2519.356211419751
"722513, 722514, 722515",Limited service eating places,22276.798726851852,19921.151041666668,20863.035300925927,22969.47511574074,24408.24363425926,24112.84548611111,23537.232060185186,24781.89456018518,24451.74039351852,22874.440393518522,24057.57372685185,25944.569560185184,25982.798726851852,24394.151041666668,25082.035300925927,26329.47511574074,27574.24363425926,27272.84548611111,26062.232060185186,27369.89456018518,27495.74039351852,26190.440393518522,26643.57372685185,27778.569560185184,28570.798726851852,27754.151041666668,28254.035300925927,29699.47511574074,30356.24363425926,30531.84548611111,29534.232060185186,31473.89456018518,32184.74039351852,30660.440393518522,31277.57372685185,32382.569560185184,33404.79872685185,31968.151041666668,32393.035300925927,33568.475115740745,34996.243634259255,35371.84548611111,34600.23206018519,35229.89456018518,36010.74039351852,35362.44039351852,36209.57372685185,38202.569560185184,39240.79872685185,38461.15104166667,39156.03530092593,40397.475115740745,41794.243634259255,43424.84548611111,42593.23206018519,43464.89456018518,44746.74039351852,43312.44039351852,44159.57372685185,44956.569560185184,45342.79872685185,45399.15104166667,46737.03530092593,47292.475115740745,48750.243634259255,49552.84548611111,48868.23206018519,49066.89456018518,49106.74039351852,48208.44039351852,48064.57372685185,48485.569560185184,50043.79872685185,49669.15104166667,50750.03530092593,51564.475115740745,53218.243634259255,54734.84548611111,53952.23206018519,54585.89456018518,56319.74039351852,55493.44039351852,56028.57372685185,57102.569560185184,58165.79872685185,58344.15104166667,58207.03530092593,58884.475115740745,59165.243634259255,63377.84548611111,62679.23206018519,64131.89456018518,64628.74039351852,67370.44039351853,67266.57372685184,68501.56956018519,69435.79872685185,71197.15104166667,71615.03530092593,72025.47511574074,73758.24363425926,77509.84548611111,76703.23206018518,76632.89456018519,76991.74039351851,80430.44039351853,82084.57372685184,80736.56956018519,82039.79872685185,86210.15104166667,86550.03530092593,84918.47511574074,81492.24363425926,75686.84548611111,88535.23206018518,87495.89456018519,90064.74039351851,99724.44039351853,101405.57372685184,101198.56956018519,101553.79872685185,112691.15104166667,114512.03530092593,112344.47511574074,116721.24363425926,126006.84548611111,125434.23206018518
